Time,Altitude,Pressure_at_Altitude,Temperature_at_Altitude,Terminal_Velocity,Buoyancy force,Gravity Force
0,46.5086782376502,9308045.91662383,734.796534045394,0.0216600802368231,0,34603.9988
1.00133511348465,53.2510013351135,9304568.60225467,734.745292389853,0.0216633718778726,16537.9645990984,34603.9988
2.00267022696929,48.4312416555407,9307054.3655958,734.781922563418,0.0216610186436654,33083.1162688782,34603.9988
3.00400534045394,53.4646194926569,9304458.42991823,734.743668891856,0.0216634761995232,49613.4159616253,34603.9988
4.00534045393858,48.4445927903872,9307047.47982477,734.781821094793,0.0216610251609365,66166.1927221697,34603.9988
5.00667556742323,51.7289719626168,9305353.58015187,734.756859813084,0.0216626286430757,82695.4971922033,34603.9988
6.00801068090788,47.9906542056075,9307281.59603972,734.785271028037,0.0216608035780282,99251.3196689188,34603.9988
7.00934579439252,49.3257676902537,9306593.01893692,734.775124165554,0.0216614553178177,115786.238520993,34603.9988
8.01068090787717,49.2323097463284,9306641.21933411,734.775834445928,0.0216614096935316,132327.68716619,34603.9988
9.01201602136182,52.8104138851802,9304795.8326986,734.748640854473,0.0216631567206838,148844.637980087,34603.9988
10.0133511348465,49.0987983978638,9306710.07704439,734.776849132176,0.0216613445166331,165410.604362386,34603.9988
11.0146862483311,50.9145527369826,9305773.61218458,734.763049399199,0.0216622309882898,181936.77328597,34603.9988
12.0160213618158,47.0026702269693,9307791.14309579,734.792779706275,0.0216603213400425,198511.478225964,34603.9988
13.0173564753004,53.3177570093458,9304534.17339953,734.744785046729,0.021663404478177,214992.892720126,34603.9988
14.018691588785,45.7343124165554,9308445.29134346,734.802419225634,0.0216597023123957,231609.962712794,34603.9988
15.0200267022697,45.4272363150868,9308603.6640771,734.804753004005,0.0216595524529662,248156.96536938,34603.9988
16.0213618157543,48.4846461949266,9307026.82251168,734.781516688918,0.021661044712796,264664.293101375,34603.9988
17.022696929239,50.1802403204272,9306152.32959112,734.768630173565,0.0216618724716057,281184.320559653,34603.9988
18.0240320427236,49.8998664886515,9306296.93078271,734.770761014686,0.0216617355895497,297728.337407861,34603.9988
19.0253671562083,45.2803738317757,9308679.40755841,734.805869158879,0.0216594807825012,314334.23636623,34603.9988
20.0267022696929,50.6341789052069,9305918.21337617,734.76518024032,0.0216620940973578,330798.314085883,34603.9988
21.0280373831776,47.4966622162884,9307536.36956776,734.789025367156,0.0216605624537773,347387.352907843,34603.9988
22.0293724966622,53.3711615487316,9304506.63031542,734.74437917223,0.0216634305585589,363833.250109932,34603.9988
23.0307076101469,49.56608811749,9306469.07505841,734.773297730307,0.0216615726391394,380436.376998402,34603.9988
24.0320427236315,45.3070761014686,9308665.63601636,734.805666221629,0.0216594938134257,386610.792850868,34603.9988
25.0333778371162,46.8024032042724,9307894.42966122,734.794301735647,0.0216602235942267,386584.741745726,34603.9988
26.0347129506008,50.0066755674232,9306241.84461449,734.769949265688,0.0216617877346953,386528.915235416,34603.9988
27.0360480640854,49.2857142857143,9306613.67625,734.775428571429,0.0216614357645062,386541.476522872,34603.9988
28.0373831775701,45.0934579439252,9308775.8083528,734.807289719626,0.0216593895668896,386614.514371536,34603.9988
29.0387182910547,52.6502002670227,9304878.46195094,734.749858477971,0.0216630784837817,386482.85557854,34603.9988
30.0400534045394,51.9826435246996,9305222.75050233,734.754931909212,0.0216627525086044,386494.487042749,34603.9988
31.041388518024,46.562082777036,9308018.37353972,734.796128170894,0.0216601063015291,386588.928584828,34603.9988
32.0427236315087,47.2296395193591,9307674.08498832,734.791054739653,0.0216604321207229,386577.29842482,34603.9988
33.0440587449933,45.4005340453939,9308617.43561916,734.804955941255,0.0216595394219034,386609.164680404,34603.9988
34.045393858478,49.7129506008011,9306393.3315771,734.772181575434,0.0216616443367283,386534.032819587,34603.9988
35.0467289719626,49.6061415220294,9306448.41774533,734.772993324432,0.0216615921929351,386535.893751575,34603.9988
36.0480640854473,54.3457943925234,9304003.96903037,734.736971962617,0.0216639065471366,386453.310937274,34603.9988
37.0493991989319,53.1308411214953,9304630.57419392,734.746205607477,0.0216633131978091,386474.480824846,34603.9988
38.0507343124166,54.6261682242991,9303859.36783879,734.734841121495,0.0216640434829464,386448.425503039,34603.9988
39.0520694259012,54.1855807743658,9304086.59828271,734.738189586115,0.0216638282996249,386456.102601257,34603.9988
40.0534045393858,45.4138851802403,9308610.54984813,734.80485447263,0.021659545937431,386608.932084367,34603.9988
41.0547396528705,48.0440587449933,9307254.05295561,734.784865153538,0.0216608296461447,386563.109412119,34603.9988
42.0560747663551,51.4085447263017,9305518.83865654,734.75929506008,0.0216624721853212,386504.489973499,34603.9988
43.0574098798398,50.5006675567423,9305987.07108645,734.766194926569,0.0216620289123909,386520.308319184,34603.9988
44.0587449933244,50.9679572763685,9305746.06910047,734.7626435247,0.0216622570631373,386512.166560715,34603.9988
45.0600801068091,54.8931909212283,9303721.65241822,734.732811748999,0.0216641739011561,386443.772682185,34603.9988
46.0614152202937,51.7022696929239,9305367.35169393,734.757062750334,0.0216626156047604,386499.372209818,34603.9988
47.0627503337784,48.9252336448598,9306799.59206776,734.778168224299,0.0216612597878137,386547.757096347,34603.9988
48.064085447263,52.1695594125501,9305126.34970794,734.753511348465,0.021662843779717,386491.230248962,34603.9988
49.0654205607477,51.849132176235,9305291.60821262,734.755946595461,0.021662687315875,386496.813316316,34603.9988
50.0667556742323,51.8224299065421,9305305.37975467,734.75614953271,0.0216626742774213,386497.278570258,34603.9988
51.068090787717,46.0280373831776,9308293.80438084,734.800186915888,0.0216598456599992,386598.232597202,34603.9988
52.0694259012016,48.1642189586115,9307192.08101636,734.783951935915,0.0216608882998563,386561.015930992,34603.9988
53.0707610146862,45.520694259012,9308555.46367991,734.804042723631,0.0216595980619277,386607.071313755,34603.9988
54.0720961281709,51.5153538050734,9305463.75248832,734.758483311081,0.0216625243374141,386502.628972122,34603.9988
55.0734312416555,45.5073431241656,9308562.34945093,734.804144192256,0.0216595915463387,386607.303910306,34603.9988
56.0747663551402,52.716955941255,9304844.03309579,734.749351134846,0.0216631110823564,386481.692423284,34603.9988
57.0761014686248,47.8704939919893,9307343.56797897,734.786184245661,0.0216607449252154,386566.133320115,34603.9988
58.0774365821095,52.0093457943925,9305208.97896028,734.754728971963,0.0216627655472426,386494.021787265,34603.9988
59.0787716955941,51.2483311081442,9305601.46790888,734.760512683578,0.0216623939581041,386507.281467855,34603.9988
60.0801068090788,54.7463284379172,9303797.39589953,734.733927903872,0.0216641021707601,386446.331736836,34603.9988
61.0814419225634,47.4699599465955,9307550.14110981,734.789228304406,0.0216605494203336,386573.111527901,34603.9988
62.0827770360481,46.8558077436582,9307866.8865771,734.793895861148,0.0216602496596086,386583.811334211,34603.9988
63.0841121495327,48.7249666221629,9306902.87863318,734.779690253672,0.0216611620254048,386551.246283596,34603.9988
64.0854472630174,53.6515353805073,9304362.02912383,734.742248331108,0.021663567482582,386465.408081041,34603.9988
65.086782376502,49.5393858477971,9306482.84660047,734.773500667557,0.0216615596033141,386537.056831981,34603.9988
66.0881174899866,53.6915887850467,9304341.37181075,734.741943925233,0.0216635870434335,386464.710173623,34603.9988
67.0894526034713,47.109479305741,9307736.05692757,734.791967957276,0.0216603734718509,386579.391865474,34603.9988
68.0907877169559,51.8357810413885,9305298.49398364,734.756048064085,0.0216626807966443,386497.045943319,34603.9988
69.0921228304406,54.1588785046729,9304100.36982477,734.738392523364,0.0216638152584805,386456.567877688,34603.9988
70.0934579439252,48.9118825100133,9306806.47783879,734.778269692924,0.021661253270266,386547.98970928,34603.9988
71.0947930574099,48.4579439252336,9307040.59405374,734.781719626168,0.0216610316782153,386555.898510775,34603.9988
72.0961281708945,52.5166889185581,9304947.31966121,734.750873164219,0.0216630132872089,386485.181884232,34603.9988
73.0974632843792,54.479305740988,9303935.11132009,734.735957276368,0.0216639717542422,386450.984543553,34603.9988
74.0987983978638,54.6795727636849,9303831.82475467,734.734435246996,0.0216640695663423,386447.494940925,34603.9988
75.1001335113485,46.4018691588785,9308101.00279206,734.797345794392,0.0216600281077798,386591.719799333,34603.9988
76.1014686248331,50.1668891855808,9306159.21536215,734.76873164219,0.0216618659533358,386526.123812761,34603.9988
77.1028037383178,45.5607476635514,9308534.80636682,734.803738317757,0.0216596176087407,386606.373523715,34603.9988
78.1041388518024,49.3791722296395,9306565.4758528,734.774718291055,0.0216614813890074,386539.8482184,34603.9988
79.105473965287,49.2723631508678,9306620.56202103,734.775530040053,0.021661429246751,386541.709137539,34603.9988
80.1068090787717,49.8731642189586,9306310.70232477,734.770963951936,0.0216617225533401,386531.241413894,34603.9988
81.1081441922563,45.6008010680908,9308514.14905374,734.803433911883,0.0216596371556228,386605.675733097,34603.9988
82.109479305741,46.4552736982643,9308073.45970794,734.796939919893,0.02166005417224,386590.789395526,34603.9988
83.1108144192256,52.5834445927904,9304912.89080608,734.750365821095,0.0216630458853992,386484.018732189,34603.9988
84.1121495327103,51.0080106809079,9305725.41178738,734.762339118825,0.0216622766193536,386511.468692041,34603.9988
85.1134846461949,46.3217623497997,9308142.31741823,734.797954606142,0.0216599890113199,386593.115403116,34603.9988
86.1148197596796,46.1748998664887,9308218.06089953,734.799070761015,0.0216599173351949,386595.674004045,34603.9988
87.1161548731642,45.4672897196262,9308583.00676402,734.804448598131,0.0216595719996179,386608.001699575,34603.9988
88.1174899866489,52.3297730307076,9305043.72045561,734.752293724967,0.0216629220132983,386488.438701407,34603.9988
89.1188251001335,45.7076101468625,9308459.06288552,734.802622162884,0.0216596892809796,386603.814955291,34603.9988
90.1201602136182,54.2122830440587,9304072.82674065,734.737986648865,0.0216638413407999,386455.637324569,34603.9988
91.1214953271028,53.3311081441923,9304527.2876285,734.744683578104,0.021663410998261,386470.991319563,34603.9988
92.1228304405874,51.9292389853138,9305250.29358645,734.755337783712,0.0216627264314204,386495.417552947,34603.9988
93.1241655540721,49.9532710280374,9306269.3876986,734.770355140187,0.021661761662061,386529.845707578,34603.9988
94.1255006675567,45.1602136181575,9308741.37949766,734.806782376502,0.0216594221437209,386613.351398094,34603.9988
95.1268357810414,51.1949265687583,9305629.01099299,734.760918558077,0.021662367882611,386508.211963918,34603.9988
96.128170894526,51.8758344459279,9305277.83667056,734.755743658211,0.0216627003543594,386496.348062117,34603.9988
97.1295060080107,46.9626168224299,9307811.80040888,734.793084112149,0.0216603017907411,386581.950508095,34603.9988
98.1308411214953,45.7743658210948,9308424.63403037,734.80211481976,0.0216597218595773,386602.651967073,34603.9988
99.13217623498,51.328437917223,9305560.15328271,734.759903871829,0.0216624330715743,386505.885721834,34603.9988
100.133511348465,53.2242990654206,9304582.37379673,734.745495327103,0.0216633588378047,386472.852390847,34603.9988
101.134846461949,47.2029372496662,9307687.85653037,734.791257676902,0.0216604190875864,386577.763634304,34603.9988
102.136181575434,46.588785046729,9308004.60199766,734.795925233645,0.0216601193339282,386588.463381511,34603.9988
103.137516688919,51.3417890520694,9305553.26751168,734.759802403204,0.0216624395905129,386505.653097272,34603.9988
104.138851802403,51.0881174899867,9305684.09716121,734.761730307076,0.0216623157319938,386510.072952959,34603.9988
105.140186915888,45.1869158878505,9308727.60795561,734.806579439252,0.0216594351745072,386612.886208268,34603.9988
106.141522029372,45.5340453938585,9308548.57790888,734.803941255007,0.0216596045775244,386606.838717139,34603.9988
107.142857142857,47.9105473965287,9307322.91066589,734.785879839786,0.0216607644760839,386565.435496157,34603.9988
108.144192256342,46.6421895861148,9307977.05891355,734.795519359146,0.0216601453988185,386587.532974107,34603.9988
109.145527369826,48.6048064085447,9306964.85057243,734.780603471295,0.0216611033687893,386553.339789007,34603.9988
110.146862483311,49.018691588785,9306751.39167056,734.777457943925,0.0216613054108628,386546.128804017,34603.9988
111.148197596796,49.4726301735648,9306517.27545561,734.774008010681,0.0216615270138852,386538.21991078,34603.9988
112.14953271028,49.3524699599466,9306579.24739486,734.774921228304,0.0216614683533972,386540.31344857,34603.9988
113.150867823765,52.1562082777036,9305133.23547897,734.753612817089,0.0216628372603019,386491.462877507,34603.9988
114.15220293725,53.7449933244326,9304313.82872664,734.741538050734,0.0216636131246765,386463.7796295,34603.9988
115.153538050734,51.9959946595461,9305215.86473131,734.754830440588,0.0216627590279197,386494.254415039,34603.9988
116.154873164219,53.1174899866489,9304637.45996495,734.746307076101,0.0216633066778404,386474.713458018,34603.9988
117.156208277704,47.4432576769025,9307563.91265187,734.789431241656,0.0216605363869206,386573.576739698,34603.9988
118.157543391188,54.7730307076101,9303783.62435748,734.733724966622,0.0216641152125811,386445.86645475,34603.9988
119.158878504673,53.8117489986649,9304279.39987149,734.74103070761,0.0216636457264032,386462.6164479,34603.9988
120.160213618158,45.7209612817089,9308452.17711449,734.802520694259,0.0216596957966838,386603.582357776,34603.9988
121.161548731642,46.4953271028037,9308052.80239486,734.796635514019,0.0216600737206658,386590.091591996,34603.9988
122.162883845127,50.9279038718291,9305766.72641355,734.762947930574,0.0216622375069902,386512.86442881,34603.9988
123.164218958611,47.3364485981308,9307618.99882009,734.790242990654,0.0216604842535759,386575.437584314,34603.9988
124.165554072096,53.2910547396529,9304547.94494159,734.744987983978,0.0216633914380322,386471.689221777,34603.9988
125.166889185581,47.977303070761,9307288.48181075,734.785372496662,0.0216607970610183,386564.272454941,34603.9988
126.168224299065,53.8518024032043,9304258.74255841,734.740726301736,0.0216636652875315,386461.91853817,34603.9988
127.16955941255,53.237650200267,9304575.4880257,734.745393858478,0.0216633653578348,386472.619757161,34603.9988
128.170894526035,50.2469959946595,9306117.90073598,734.768122830441,0.021661905063071,386524.728097965,34603.9988
129.172229639519,46.6822429906542,9307956.40160047,734.795214953271,0.0216601649475668,386586.835167879,34603.9988
130.173564753004,48.0707610146862,9307240.28141355,734.784662216288,0.021660842680249,386562.644194541,34603.9988
131.174899866489,50.3404539385848,9306069.70033878,734.767412550067,0.021661950691445,386523.099761113,34603.9988
132.176234979973,47.1895861148198,9307694.7423014,734.791359145527,0.0216604125710297,386577.996238949,34603.9988
133.177570093458,49.9666221628838,9306262.50192757,734.770253671562,0.021661768180208,386529.613089634,34603.9988
134.178905206943,54.0387182910547,9304162.34176402,734.739305740988,0.0216637565737117,386458.661618446,34603.9988
135.180240320427,52.5700934579439,9304919.7765771,734.75046728972,0.0216630393657458,386484.251362726,34603.9988
136.181575433912,47.7503337783712,9307405.53991823,734.787097463284,0.0216606862730249,386568.226788522,34603.9988
137.182910547397,48.1775700934579,9307185.19524533,734.78385046729,0.0216608948169737,386560.783321657,34603.9988
138.184245660881,54.5060080106809,9303921.33977804,734.735754339119,0.0216639847957556,386450.519264038,34603.9988
139.185580774366,46.9492656875834,9307818.68617991,734.793185580774,0.0216602952743226,386582.183111584,34603.9988
140.18691588785,50.3538050734312,9306062.81456776,734.767311081442,0.0216619572098149,386522.867141305,34603.9988
141.188251001335,52.9973297730307,9304699.43190421,734.747220293725,0.0216632479984687,386476.807153669,34603.9988
142.18958611482,46.3084112149533,9308149.20318925,734.798056074766,0.0216599824952702,386593.348003522,34603.9988
143.190921228304,47.9372496662216,9307309.13912383,734.785676902537,0.0216607775100346,386564.970279863,34603.9988
144.192256341789,46.068090787717,9308273.14706776,734.799882510013,0.0216598652076877,386597.534799839,34603.9988
145.193591455274,50.2870493991989,9306097.2434229,734.767818424566,0.0216619246180423,386524.030239699,34603.9988
146.194926568758,51.154873164219,9305649.66830608,734.761222963952,0.0216623483260719,386508.90983529,34603.9988
147.196261682243,54.5994659546061,9303873.13938084,734.735044058745,0.0216640304412946,386448.890783711,34603.9988
148.197596795728,52.9839786381842,9304706.31767523,734.74732176235,0.021663241478577,386477.039786198,34603.9988
149.198931909212,50.607476635514,9305931.98491823,734.76538317757,0.0216620810603029,386518.447352758,34603.9988
150.200267022697,53.0907877169559,9304651.23150701,734.746510013351,0.0216632936379262,386475.178724168,34603.9988
151.201602136182,46.7222963951936,9307935.74428738,734.794910547397,0.0216601844963843,386586.137361073,34603.9988
152.202937249666,47.5367156208278,9307515.71225467,734.788720961282,0.0216605820040004,386571.948497285,34603.9988
153.204272363151,52.3965287049399,9305009.29160047,734.751786381843,0.0216629546109506,386487.275553861,34603.9988
154.205607476636,50.086782376502,9306200.52998832,734.769340453939,0.0216618268438772,386527.519525245,34603.9988
155.20694259012,51.2349799732977,9305608.35367991,734.760614152203,0.0216623874392193,386507.514091967,34603.9988
156.208277703605,47.8170894526035,9307371.11106308,734.78659012016,0.0216607188574984,386567.063751161,34603.9988
157.209612817089,53.1708945260347,9304609.91688084,734.745901201602,0.021663332757761,386473.782924946,34603.9988
158.210947930574,47.803738317757,9307377.99683411,734.786691588785,0.0216607123405883,386567.296358761,34603.9988
159.212283044059,54.8531375166889,9303742.30973131,734.733116154873,0.0216641543382285,386444.470606952,34603.9988
160.213618157543,51.7823765020027,9305326.03706776,734.756453938585,0.0216626547197985,386497.97645069,34603.9988
161.214953271028,48.8985313751669,9306813.36360981,734.778371161549,0.021661246752726,386548.222322149,34603.9988
162.216288384513,49.1255006675567,9306696.30550234,734.776646194927,0.0216613575519514,386544.267894643,34603.9988
163.217623497997,48.9519359145527,9306785.8205257,734.777965287049,0.0216612728229322,386547.291870288,34603.9988
164.218958611482,46.1481975967957,9308231.83244159,734.799273698264,0.0216599043032721,386596.139203379,34603.9988
165.220293724967,45.5740987983979,9308527.92059579,734.803636849132,0.0216596241243604,386606.140926907,34603.9988
166.221628838451,51.5821094793057,9305429.32363318,734.757975967957,0.021662556932722,386501.465844174,34603.9988
167.222963951936,52.3431241655541,9305036.83468458,734.752192256342,0.0216629285328134,386488.206072026,34603.9988
168.224299065421,49.4993324432577,9306503.50391355,734.773805073431,0.0216615400496337,386537.754679453,34603.9988
169.225634178905,53.411214953271,9304485.97300234,734.744074766355,0.0216634501189261,386469.595513402,34603.9988
170.22696929239,53.5447263017357,9304417.11529206,734.743060080107,0.0216635153206496,386467.26916466,34603.9988
171.228304405874,45.5874499332443,9308521.03482477,734.803535380507,0.0216596306399877,386605.908330034,34603.9988
172.229639519359,54.2523364485981,9304052.16942757,734.737682242991,0.0216638609026202,386454.939409055,34603.9988
173.230974632844,49.2056074766355,9306654.99087617,734.776037383177,0.0216613966580905,386542.872209914,34603.9988
174.232309746328,45.3604806408545,9308638.09293224,734.805260347129,0.0216595198753669,386609.862468131,34603.9988
175.233644859813,49.3124165554072,9306599.90470794,734.775225634179,0.0216614488000395,386541.011293344,34603.9988
176.234979973298,47.3898531375167,9307591.45573598,734.789837116155,0.0216605103201868,386574.50716252,34603.9988
177.236315086782,53.958611481976,9304203.65639019,734.739914552737,0.0216637174508785,386460.057442727,34603.9988
178.237650200267,54.305740987984,9304024.62634346,734.737276368491,0.0216638869851549,386454.008854137,34603.9988
179.238985313752,46.0013351134846,9308307.5759229,734.800389853137,0.0216598326282453,386598.697795123,34603.9988
180.240320427236,53.6648865153538,9304355.1433528,734.742146862483,0.0216635740028581,386465.175445299,34603.9988
181.241655540721,54.3190921228304,9304017.74057243,734.737174899866,0.0216638935058078,386453.776215247,34603.9988
182.242990654206,48.1108144192256,9307219.62410047,734.784357810414,0.0216608622314632,386561.946367691,34603.9988
183.24432576769,51.0747663551402,9305690.98293224,734.761831775701,0.0216623092132012,386510.3055763,34603.9988
184.245660881175,47.6969292389853,9307433.08300234,734.787503337784,0.0216606602055844,386569.157217255,34603.9988
185.24699599466,45.9479305740988,9308335.11900701,734.800795727637,0.0216598065648296,386599.628190193,34603.9988
186.248331108144,47.6568758344459,9307453.74031542,734.787807743658,0.0216606406550847,386569.855038129,34603.9988
187.249666221629,49.8197596795728,9306338.24540888,734.771369826435,0.0216616964810132,386532.171883486,34603.9988
188.251001335113,54.4259012016021,9303962.6544042,734.736363150868,0.0216639456713077,386451.915101813,34603.9988
189.252336448598,53.931909212283,9304217.42793224,734.740117489987,0.0216637044099956,386460.522716973,34603.9988
190.253671562083,48.4712950600801,9307033.70828271,734.781618157543,0.0216610381955018,386555.665900027,34603.9988
191.255006675567,51.3818424566088,9305532.6101986,734.75949799733,0.0216624591473748,386504.955223201,34603.9988
192.256341789052,45.86782376502,9308376.43363318,734.801404539386,0.0216597674699365,386601.023780871,34603.9988
193.257676902537,45.9879839786382,9308314.46169393,734.800491321762,0.0216598261123799,386598.930393987,34603.9988
194.259012016021,50.5140186915888,9305980.18531542,734.766093457944,0.021662035430853,386520.075698606,34603.9988
195.260347129506,50.3805073431242,9306049.0430257,734.767108144192,0.0216619702465778,386522.401901498,34603.9988
196.261682242991,46.241655540721,9308183.63204439,734.798563417891,0.0216599499151366,386594.511004586,34603.9988
197.263017356475,50.2069425901202,9306138.55804906,734.768427236315,0.0216618855081688,386525.425955652,34603.9988
198.26435246996,51.5287049399199,9305456.86671729,734.758381842457,0.0216625308564603,386502.396346661,34603.9988
199.265687583445,50.1268357810414,9306179.87267523,734.769036048064,0.0216618463985719,386526.821669292,34603.9988
200.267022696929,48.7383177570093,9306895.99286215,734.779588785047,0.021661168542845,386551.013671562,34603.9988
201.268357810414,51.0347129506008,9305711.64024533,734.762136181575,0.0216622896568696,386511.003445937,34603.9988
202.269692923899,45.0667556742323,9308789.57989486,734.807492656876,0.0216593765362108,386614.979560464,34603.9988
203.271028037383,46.4819759679573,9308059.68816589,734.796736982644,0.0216600672045162,386590.324193236,34603.9988
204.272363150868,49.7263017356475,9306386.44580607,734.772080106809,0.021661650854737,386533.800202799,34603.9988
205.273698264352,53.5981308411215,9304389.57220794,734.742654205608,0.0216635414015543,386466.338623365,34603.9988
206.275033377837,46.5220293724967,9308039.0308528,734.796432576769,0.0216600867529881,386589.626389321,34603.9988
207.276368491322,50.2336448598131,9306124.78650701,734.768224299065,0.0216618985447625,386524.960717258,34603.9988
208.277703604806,51.8090787716956,9305312.2655257,734.756251001335,0.021662667758206,386497.511197133,34603.9988
209.279038718291,45.8144192256342,9308403.97671729,734.801810413885,0.021659741406828,386601.954173372,34603.9988
210.280373831776,46.8157543391188,9307887.54389019,734.794200267023,0.0216602301105607,386584.509142944,34603.9988
211.28170894526,46.4285714285714,9308087.23125,734.797142857143,0.0216600411399946,386591.254597557,34603.9988
212.283044058745,46.3351134846462,9308135.4316472,734.797853137517,0.0216599955273774,386592.882802646,34603.9988
213.28437917223,48.5514018691589,9306992.39365654,734.781009345794,0.0216610772993821,386554.270234186,34603.9988
214.285714285714,48.3110814419226,9307116.33753505,734.782835781041,0.021660959988571,386558.457224771,34603.9988
215.287049399199,49.8064085447263,9306345.13117991,734.77147129506,0.0216616899629507,386532.404500723,34603.9988
216.288384512684,46.041388518024,9308286.91860981,734.800085447263,0.0216598521758877,386597.999998145,34603.9988
217.289719626168,52.5033377837116,9304954.20543224,734.750974632844,0.0216630067675939,386485.414514448,34603.9988
218.291054739653,46.4419225634179,9308080.34547897,734.797041388518,0.0216600476561135,386591.021996574,34603.9988
219.292389853138,52.196261682243,9305112.57816589,734.753308411215,0.0216628568185704,386490.764991679,34603.9988
220.293724966622,52.890520694259,9304754.51807243,734.748032042723,0.02166319583955,386478.668212102,34603.9988
221.295060080107,45.1468624833111,9308748.26526869,734.806883845127,0.0216594156283393,386613.583992911,34603.9988
222.296395193591,47.4032042723631,9307584.56996495,734.78973564753,0.0216605168368587,386574.274556911,34603.9988
223.297730307076,46.3751668891856,9308114.77433411,734.797548731642,0.0216600150755958,386592.185000851,34603.9988
224.299065420561,47.3631508678238,9307605.22727804,734.790040053404,0.021660497286866,386574.972373546,34603.9988
225.300400534045,54.5460614152203,9303900.68246495,734.735449933244,0.0216640043580833,386449.821344283,34603.9988
226.30173564753,54.7329773030708,9303804.28167056,734.734029372497,0.0216640956498612,386446.564377782,34603.9988
227.303070761015,54.9599465954606,9303687.22356308,734.732304405874,0.0216642065061891,386442.609472955,34603.9988
228.304405874499,53.9719626168224,9304196.77061916,734.739813084112,0.0216637239713315,386459.824805507,34603.9988
229.305740987984,49.6461949265688,9306427.76043224,734.772688918558,0.0216616117467999,386535.195902561,34603.9988
230.307076101469,47.3497997329773,9307612.11304906,734.790141522029,0.0216604907702171,386575.204978962,34603.9988
231.308411214953,45.1068090787717,9308768.92258178,734.807188251001,0.0216593960822405,386614.281776976,34603.9988
232.309746328438,45.6809078771696,9308472.83442757,734.802825100134,0.0216596762495944,386604.280150128,34603.9988
233.311081441923,47.1361815754339,9307722.28538551,734.791765020027,0.0216603865048798,386578.926656889,34603.9988
234.312416555407,45.2002670226969,9308720.72218458,734.806477970627,0.0216594416899119,386612.653613258,34603.9988
235.313751668892,50.6608811748999,9305904.44183411,734.764977303071,0.0216621071344434,386517.516868004,34603.9988
236.315086782377,51.7156208277704,9305360.4659229,734.756961281709,0.0216626221239142,386499.139583457,34603.9988
237.316421895861,52.7837116154873,9304809.60424065,734.748843791722,0.0216631436811233,386480.529266422,34603.9988
238.317757009346,48.5647530040053,9306985.50788552,734.78090787717,0.0216610838167224,386554.037622987,34603.9988
239.31909212283,51.4485981308411,9305498.18134346,734.758990654205,0.0216624917422984,386503.792098465,34603.9988
240.320427236315,50.2202937249666,9306131.67227804,734.76832576769,0.0216618920264618,386525.193336487,34603.9988
241.3217623498,45.3337783711616,9308651.8644743,734.805463284379,0.0216595068443809,386610.327659628,34603.9988
242.323097463284,48.5914552736983,9306971.73634346,734.78070493992,0.0216610968514259,386553.572400398,34603.9988
243.324432576769,48.5113484646195,9307013.05096962,734.781313751669,0.0216610577474074,386554.968067395,34603.9988
244.325767690254,50.0467289719626,9306221.1873014,734.769644859813,0.0216618072892516,386528.217380619,34603.9988
245.327102803738,50.0734312416555,9306207.41575935,734.769441922563,0.021661820325661,386527.752143767,34603.9988
246.328437917223,46.8424566088118,9307873.77234813,734.793997329773,0.0216602431432516,386584.043937186,34603.9988
247.329773030708,51.9692923898531,9305229.63627336,734.755033377837,0.0216627459892969,386494.719670395,34603.9988
248.331108144192,53.7716955941255,9304300.05718458,734.741335113485,0.0216636261653441,386463.314357053,34603.9988
